Compa No.,Population,Temperature,Generation,Weight,Length,Stage
TANK3.2,HTC5,H,5,0.244,30,Juv
TANK3.2,HTC5,H,5,0.439,35,Juv
TANK3.2,HTC5,H,5,0.37,31,Juv
TANK3.2,HTC5,H,5,0.593,32,Juv
TANK3.2,HTC5,H,5,0.673,37,Juv
TANK3.2,HTC5,H,5,0.25,38,Juv
TANK3.2,HTC5,H,5,0.517,37,Juv
TANK3.2,HTC5,H,5,0.398,32,Juv
TANK3.2,HTC5,H,5,0.318,31,Juv
TANK4.2,LTC2,L,5,0.399,34,Juv
TANK4.2,LTC2,L,5,0.226,26,Juv
TANK4.2,LTC2,L,5,0.208,26,Juv
TANK4.2,LTC2,L,5,0.346,33,Juv
TANK4.2,LTC2,L,5,0.054,17,Juv
TANK4.2,LTC2,L,5,0.175,25,Juv
TANK4.2,LTC2,L,5,0.199,26,Juv
TANK4.2,LTC2,L,5,0.166,21,Juv
TANK4.2,LTC2,L,5,0.204,24,Juv
TANK4.2,LTC2,L,5,0.272,30,Juv
TANK4.2,LTC2,L,5,0.193,25,Juv
TANK4.2,LTC2,L,5,0.209,26,Juv
TANK4.2,LTC2,L,5,0.256,28,Juv
TANK4.2,LTC2,L,5,0.127,21,Juv
TANK4.2,LTC2,L,5,0.131,23,Juv
TANK4.2,LTC2,L,5,0.283,26,Juv
TANK4.2,LTC2,L,5,0.147,23,Juv
TANK4.2,LTC2,L,5,0.21,26,Juv
TANK4.2,LTC2,L,5,0.303,30,Juv
TANK4.2,LTC2,L,5,0.115,24,Juv
TANK5.1,LTC3,L,5,0.337,26,Juv
TANK5.1,LTC3,L,5,0.392,33,Juv
TANK5.1,LTC3,L,5,0.119,21,Juv
TANK5.1,LTC3,L,5,0.401,31,Juv
TANK5.1,LTC3,L,5,0.039,16,Juv
TANK5.1,LTC3,L,5,0.091,19,Juv
TANK5.1,LTC3,L,5,0.163,24,Juv
TANK5.1,LTC3,L,5,0.308,30,Juv
TANK5.1,LTC3,L,5,0.334,30,Juv
TANK5.1,LTC3,L,5,0.163,22,Juv
TANK5.1,LTC3,L,5,0.241,26,Juv
TANK5.1,LTC3,L,5,0.213,26,Juv
TANK5.1,LTC3,L,5,0.367,30,Juv
TANK5.1,LTC3,L,5,0.275,30,Juv
TANK5.1,LTC3,L,5,0.278,32,Juv
TANK5.1,LTC3,L,5,0.159,25,Juv
TANK5.1,LTC3,L,5,0.593,32,Juv
TANK5.1,LTC3,L,5,0.299,27,Juv
TANK5.1,LTC3,L,5,0.591,36,Juv
TANK5.1,LTC3,L,5,0.232,26,Juv
TANK6.3,HTC6,H,5,0.471,34,Juv
TANK6.3,HTC6,H,5,0.422,35,Juv
TANK6.3,HTC6,H,5,0.717,41,Juv
TANK6.3,HTC6,H,5,0.584,38,Juv
TANK6.3,HTC6,H,5,0.693,39,Juv
TANK6.3,HTC6,H,5,0.701,39,Juv
TANK6.3,HTC6,H,5,0.32,32,Juv
TANK6.3,HTC6,H,5,1.152,42,Juv
TANK6.3,HTC6,H,5,0.514,38,Juv
TANK6.3,HTC6,H,5,0.185,28,Juv
TANK6.3,HTC6,H,5,0.356,32,Juv
TANK6.3,HTC6,H,5,0.683,37,Juv
TANK6.3,HTC6,H,5,0.287,31,Juv
TANK6.3,HTC6,H,5,1.143,42,Juv
TANK6.3,HTC6,H,5,0.622,37,Juv
TANK6.3,HTC6,H,5,0.45,35,Juv
TANK6.3,HTC6,H,5,0.368,32,Juv
TANK6.3,HTC6,H,5,0.461,36,Juv
TANK6.3,HTC6,H,5,0.344,30,Juv
TANK6.3,HTC6,H,5,0.37,35,Juv
TANK1.1,HTC4,H,6,0.289,31,Juv
TANK1.1,HTC4,H,6,0.41,35,Juv
TANK1.1,HTC4,H,6,0.303,32,Juv
TANK1.1,HTC4,H,6,0.673,39,Juv
TANK1.1,HTC4,H,6,0.577,36,Juv
TANK1.1,HTC4,H,6,0.754,38,Juv
TANK1.1,HTC4,H,6,0.527,35,Juv
TANK1.1,HTC4,H,6,0.303,32,Juv
TANK1.1,HTC4,H,6,0.317,32,Juv
TANK1.1,HTC4,H,6,0.634,37,Juv
TANK1.1,HTC4,H,6,0.286,32,Juv
TANK1.1,HTC4,H,6,0.454,37,Juv
TANK1.1,HTC4,H,6,0.154,27,Juv
TANK1.1,HTC4,H,6,0.48,35,Juv
TANK1.1,HTC4,H,6,0.194,29,Juv
TANK1.1,HTC4,H,6,0.273,30,Juv
TANK1.1,HTC4,H,6,0.402,36,Juv
TANK1.1,HTC4,H,6,0.68,36,Juv
TANK1.1,HTC4,H,6,0.376,33,Juv
TANK1.1,HTC4,H,6,0.315,33,Juv
TANK2.1,LTC1,L,6,0.283,29,Juv
TANK2.1,LTC1,L,6,0.203,27,Juv
TANK2.1,LTC1,L,6,0.45,33,Juv
TANK2.1,LTC1,L,6,0.393,30,Juv
TANK2.1,LTC1,L,6,0.325,32,Juv
TANK2.1,LTC1,L,6,0.316,29,Juv
TANK2.1,LTC1,L,6,0.161,26,Juv
TANK2.1,LTC1,L,6,0.341,31,Juv
TANK2.1,LTC1,L,6,0.359,33,Juv
TANK2.1,LTC1,L,6,0.571,35,Juv
TANK2.1,LTC1,L,6,0.273,29,Juv
TANK2.1,LTC1,L,6,0.245,27,Juv
TANK2.1,LTC1,L,6,0.239,28,Juv
TANK2.1,LTC1,L,6,0.557,37,Juv
TANK2.1,LTC1,L,6,0.37,31,Juv
TANK2.1,LTC1,L,6,0.475,34,Juv
TANK2.1,LTC1,L,6,0.143,23,Juv
TANK2.1,LTC1,L,6,0.4,32,Juv
TANK2.1,LTC1,L,6,0.14,23,Juv
TANK2.1,LTC1,L,6,0.295,30,Juv
TANK3.2,HTC5,H,6,0.542,36,Juv
TANK3.2,HTC5,H,6,0.339,30,Juv
TANK3.2,HTC5,H,6,0.384,33,Juv
TANK3.2,HTC5,H,6,0.491,33,Juv
TANK3.2,HTC5,H,6,0.577,36,Juv
TANK3.2,HTC5,H,6,0.385,30,Juv
TANK3.2,HTC5,H,6,0.346,31,Juv
TANK3.2,HTC5,H,6,0.494,37,Juv
TANK3.2,HTC5,H,6,0.815,39,Juv
TANK3.2,HTC5,H,6,0.531,34,Juv
TANK3.2,HTC5,H,6,0.316,31,Juv
TANK3.2,HTC5,H,6,0.519,33,Juv
TANK3.2,HTC5,H,6,0.383,34,Juv
TANK3.2,HTC5,H,6,0.498,36,Juv
TANK3.2,HTC5,H,6,0.259,30,Juv
TANK3.2,HTC5,H,6,0.284,29,Juv
TANK3.2,HTC5,H,6,0.46,34,Juv
TANK3.2,HTC5,H,6,0.341,32,Juv
TANK3.2,HTC5,H,6,0.558,35,Juv
TANK3.2,HTC5,H,6,0.498,34,Juv
TANK4.2,LTC2,L,6,0.155,23,Juv
TANK4.2,LTC2,L,6,0.249,28,Juv
TANK4.2,LTC2,L,6,0.199,24,Juv
TANK4.2,LTC2,L,6,0.153,23,Juv
TANK4.2,LTC2,L,6,0.268,28,Juv
TANK4.2,LTC2,L,6,0.266,27,Juv
TANK4.2,LTC2,L,6,0.199,27,Juv
TANK4.2,LTC2,L,6,0.215,26,Juv
TANK4.2,LTC2,L,6,0.279,28,Juv
TANK4.2,LTC2,L,6,0.628,36,Juv
TANK4.2,LTC2,L,6,0.351,32,Juv
TANK4.2,LTC2,L,6,0.231,27,Juv
TANK4.2,LTC2,L,6,0.706,35,Juv
TANK4.2,LTC2,L,6,0.277,30,Juv
TANK4.2,LTC2,L,6,0.274,29,Juv
TANK4.2,LTC2,L,6,0.636,35,Juv
TANK4.2,LTC2,L,6,0.37,31,Juv
TANK4.2,LTC2,L,6,0.298,30,Juv
TANK4.2,LTC2,L,6,0.715,36,Juv
TANK4.2,LTC2,L,6,0.273,28,Juv
TANK5.1,LTC3,L,6,0.123,22,Juv
TANK5.1,LTC3,L,6,0.373,32,Juv
TANK5.1,LTC3,L,6,0.245,29,Juv
TANK5.1,LTC3,L,6,0.367,33,Juv
TANK5.1,LTC3,L,6,0.413,32,Juv
TANK5.1,LTC3,L,6,0.129,23,Juv
TANK5.1,LTC3,L,6,0.376,33,Juv
TANK5.1,LTC3,L,6,0.303,31,Juv
TANK5.1,LTC3,L,6,0.371,33,Juv
TANK5.1,LTC3,L,6,0.331,31,Juv
TANK5.1,LTC3,L,6,0.162,27,Juv
TANK5.1,LTC3,L,6,0.17,25,Juv
TANK5.1,LTC3,L,6,0.226,27,Juv
TANK5.1,LTC3,L,6,0.118,22,Juv
TANK5.1,LTC3,L,6,0.313,30,Juv
TANK5.1,LTC3,L,6,0.141,25,Juv
TANK5.1,LTC3,L,6,0.233,29,Juv
TANK5.1,LTC3,L,6,0.476,33,Juv
TANK5.1,LTC3,L,6,0.189,25,Juv
TANK5.1,LTC3,L,6,0.29,29,Juv
TANK6.3,HTC6,H,6,0.245,30,Juv
TANK6.3,HTC6,H,6,0.492,36,Juv
TANK6.3,HTC6,H,6,0.465,35,Juv
TANK6.3,HTC6,H,6,0.295,30,Juv
TANK6.3,HTC6,H,6,0.341,33,Juv
TANK6.3,HTC6,H,6,0.277,30,Juv
TANK6.3,HTC6,H,6,0.551,37,Juv
TANK6.3,HTC6,H,6,0.185,27,Juv
TANK6.3,HTC6,H,6,0.53,36,Juv
TANK6.3,HTC6,H,6,0.581,39,Juv
TANK6.3,HTC6,H,6,0.425,35,Juv
TANK6.3,HTC6,H,6,0.34,30,Juv
TANK6.3,HTC6,H,6,0.419,33,Juv
TANK6.3,HTC6,H,6,0.488,34,Juv
TANK6.3,HTC6,H,6,0.282,31,Juv
TANK6.3,HTC6,H,6,0.438,35,Juv
TANK6.3,HTC6,H,6,0.64,38,Juv
TANK6.3,HTC6,H,6,0.357,33,Juv
TANK6.3,HTC6,H,6,0.468,35,Juv
TANK6.3,HTC6,H,6,0.368,33,Juv
TANK1.1,HTC4,H,3,0.857,41,Adult
TANK1.1,HTC4,H,3,0.799,43,Adult
TANK1.1,HTC4,H,3,1.416,45,Adult
TANK1.1,HTC4,H,3,0.773,41,Adult
TANK1.1,HTC4,H,3,0.913,42,Adult
TANK1.1,HTC4,H,3,1.23,43,Adult
TANK1.1,HTC4,H,3,0.888,43,Adult
TANK1.1,HTC4,H,3,1.497,47,Adult
TANK1.1,HTC4,H,3,0.628,41,Adult
TANK1.1,HTC4,H,3,0.662,40,Adult
TANK2.1,LTC1,L,3,1.269,45,Adult
TANK2.1,LTC1,L,3,0.865,42,Adult
TANK2.1,LTC1,L,3,1.211,48,Adult
TANK2.1,LTC1,L,3,0.908,40,Adult
TANK2.1,LTC1,L,3,1.594,46,Adult
TANK2.1,LTC1,L,3,1.051,44,Adult
TANK2.1,LTC1,L,3,0.904,46,Adult
TANK2.1,LTC1,L,3,1.652,49,Adult
TANK2.1,LTC1,L,3,1.736,51,Adult
TANK2.1,LTC1,L,3,0.84,42,Adult
TANK3.2,HTC5,H,3,0.902,40,Adult
TANK3.2,HTC5,H,3,0.998,40,Adult
TANK3.2,HTC5,H,3,1.309,47,Adult
TANK3.2,HTC5,H,3,1.478,46,Adult
TANK3.2,HTC5,H,3,1.268,43,Adult
TANK3.2,HTC5,H,3,1.084,45,Adult
TANK3.2,HTC5,H,3,0.833,42,Adult
TANK3.2,HTC5,H,3,0.683,40,Adult
TANK3.2,HTC5,H,3,0.576,40,Adult
TANK3.2,HTC5,H,3,1.119,45,Adult
TANK5.1,LTC3,L,3,0.756,39,Adult
TANK5.1,LTC3,L,3,0.923,43,Adult
TANK5.1,LTC3,L,3,0.777,40,Adult
TANK5.1,LTC3,L,3,1.052,40,Adult
TANK5.1,LTC3,L,3,0.815,40,Adult
TANK5.1,LTC3,L,3,1.111,42,Adult
TANK5.1,LTC3,L,3,0.657,37,Adult
TANK5.1,LTC3,L,3,0.834,41,Adult
TANK5.1,LTC3,L,3,0.753,38,Adult
TANK5.1,LTC3,L,3,0.623,39,Adult
TANK4.2,LTC2,L,3,0.923,43,Adult
TANK4.2,LTC2,L,3,0.994,42,Adult
TANK4.2,LTC2,L,3,0.797,42,Adult
TANK4.2,LTC2,L,3,0.651,36,Adult
TANK4.2,LTC2,L,3,0.754,40,Adult
TANK4.2,LTC2,L,3,0.785,39,Adult
TANK4.2,LTC2,L,3,0.775,39,Adult
TANK4.2,LTC2,L,3,0.884,41,Adult
TANK4.2,LTC2,L,3,0.788,38,Adult
TANK4.2,LTC2,L,3,1.156,40,Adult
TANK6.3,HTC6,H,3,0.984,41,Adult
TANK6.3,HTC6,H,3,0.861,43,Adult
TANK6.3,HTC6,H,3,0.686,42,Adult
TANK6.3,HTC6,H,3,0.512,36,Adult
TANK6.3,HTC6,H,3,0.911,39,Adult
TANK6.3,HTC6,H,3,0.467,33,Adult
TANK6.3,HTC6,H,3,0.605,38,Adult
TANK6.3,HTC6,H,3,1.045,41,Adult
TANK6.3,HTC6,H,3,0.605,40,Adult
TANK6.3,HTC6,H,3,0.895,40,Adult
TANK1.1,HTC4,H,5,0.668,41,Adult
TANK1.1,HTC4,H,5,0.481,36,Adult
TANK1.1,HTC4,H,5,0.977,45,Adult
TANK1.1,HTC4,H,5,0.672,41,Adult
TANK1.1,HTC4,H,5,0.484,38,Adult
TANK1.1,HTC4,H,5,0.739,41,Adult
TANK1.1,HTC4,H,5,0.639,42,Adult
TANK1.1,HTC4,H,5,0.894,43,Adult
TANK1.1,HTC4,H,5,0.682,42,Adult
TANK1.1,HTC4,H,5,0.942,44,Adult
TANK2.1,LTC1,L,5,0.76,42,Adult
TANK2.1,LTC1,L,5,0.506,36,Adult
TANK2.1,LTC1,L,5,1.102,40,Adult
TANK2.1,LTC1,L,5,0.722,38,Adult
TANK2.1,LTC1,L,5,0.738,41,Adult
TANK2.1,LTC1,L,5,1.645,49,Adult
TANK2.1,LTC1,L,5,1.671,48,Adult
TANK2.1,LTC1,L,5,0.703,37,Adult
TANK2.1,LTC1,L,5,0.78,42,Adult
TANK2.1,LTC1,L,5,1.096,44,Adult
TANK3.2,HTC5,H,5,1.18,45,Adult
TANK3.2,HTC5,H,5,1.373,44,Adult
TANK3.2,HTC5,H,5,1.452,46,Adult
TANK3.2,HTC5,H,5,0.5,37,Adult
TANK3.2,HTC5,H,5,0.705,39,Adult
TANK3.2,HTC5,H,5,1.381,46,Adult
TANK3.2,HTC5,H,5,0.961,42,Adult
TANK3.2,HTC5,H,5,0.868,40,Adult
TANK3.2,HTC5,H,5,1.135,42,Adult
TANK3.2,HTC5,H,5,1.474,45,Adult
TANK4.2,LTC2,L,5,0.75,41,Adult
TANK4.2,LTC2,L,5,1.027,43,Adult
TANK4.2,LTC2,L,5,1.093,42,Adult
TANK4.2,LTC2,L,5,0.736,44,Adult
TANK4.2,LTC2,L,5,1.359,41,Adult
TANK4.2,LTC2,L,5,1.217,45,Adult
TANK4.2,LTC2,L,5,0.598,37,Adult
TANK4.2,LTC2,L,5,0.983,39,Adult
TANK4.2,LTC2,L,5,0.827,41,Adult
TANK4.2,LTC2,L,5,1.398,47,Adult
TANK5.1,LTC3,L,5,0.591,36,Adult
TANK5.1,LTC3,L,5,0.904,42,Adult
TANK5.1,LTC3,L,5,0.953,44,Adult
TANK5.1,LTC3,L,5,0.58,36,Adult
TANK5.1,LTC3,L,5,0.721,40,Adult
TANK5.1,LTC3,L,5,0.788,41,Adult
TANK5.1,LTC3,L,5,0.815,41,Adult
TANK5.1,LTC3,L,5,1.203,42,Adult
TANK5.1,LTC3,L,5,0.998,41,Adult
TANK5.1,LTC3,L,5,0.511,36,Adult
TANK6.3,HTC6,H,5,1.172,45,Adult
TANK6.3,HTC6,H,5,0.97,41,Adult
TANK6.3,HTC6,H,5,0.619,39,Adult
TANK6.3,HTC6,H,5,0.755,42,Adult
TANK6.3,HTC6,H,5,0.674,42,Adult
TANK6.3,HTC6,H,5,0.92,43,Adult
TANK6.3,HTC6,H,5,0.973,40,Adult
TANK6.3,HTC6,H,5,0.601,39,Adult
TANK6.3,HTC6,H,5,0.737,44,Adult
TANK6.3,HTC6,H,5,0.718,39,Adult
TANK1.1,HTC4,H,6,1.238,43,Adult
TANK1.1,HTC4,H,6,0.528,39,Adult
TANK1.1,HTC4,H,6,1.032,42,Adult
TANK1.1,HTC4,H,6,0.556,38,Adult
TANK1.1,HTC4,H,6,0.617,40,Adult
TANK1.1,HTC4,H,6,0.953,43,Adult
TANK1.1,HTC4,H,6,0.674,41,Adult
TANK1.1,HTC4,H,6,0.508,37,Adult
TANK1.1,HTC4,H,6,0.258,44,Adult
TANK1.1,HTC4,H,6,0.709,45,Adult
TANK2.1,LTC1,L,6,0.94,44,Adult
TANK2.1,LTC1,L,6,0.856,42,Adult
TANK2.1,LTC1,L,6,1.262,43,Adult
TANK2.1,LTC1,L,6,1.106,42,Adult
TANK2.1,LTC1,L,6,1.397,46,Adult
TANK2.1,LTC1,L,6,0.808,41,Adult
TANK2.1,LTC1,L,6,0.887,46,Adult
TANK2.1,LTC1,L,6,0.926,43,Adult
TANK2.1,LTC1,L,6,0.895,44,Adult
TANK2.1,LTC1,L,6,1.348,44,Adult
TANK3.2,HTC5,H,6,1.048,40,Adult
TANK3.2,HTC5,H,6,0.243,29,Adult
TANK3.2,HTC5,H,6,0.922,39,Adult
TANK3.2,HTC5,H,6,1.222,42,Adult
TANK3.2,HTC5,H,6,1.165,45,Adult
TANK3.2,HTC5,H,6,0.835,38,Adult
TANK3.2,HTC5,H,6,0.554,38,Adult
TANK3.2,HTC5,H,6,0.729,39,Adult
TANK3.2,HTC5,H,6,0.912,38,Adult
TANK3.2,HTC5,H,6,1.262,44,Adult
TANK4.2,LTC2,L,6,0.761,42,Adult
TANK4.2,LTC2,L,6,1.418,43,Adult
TANK4.2,LTC2,L,6,0.917,44,Adult
TANK4.2,LTC2,L,6,0.766,43,Adult
TANK4.2,LTC2,L,6,0.829,42,Adult
TANK4.2,LTC2,L,6,1.012,40,Adult
TANK4.2,LTC2,L,6,0.136,26,Adult
TANK4.2,LTC2,L,6,0.78,40,Adult
TANK4.2,LTC2,L,6,1.314,44,Adult
TANK4.2,LTC2,L,6,0.706,41,Adult
TANK5.1,LTC3,L,6,1.103,42,Adult
TANK5.1,LTC3,L,6,0.671,39,Adult
TANK5.1,LTC3,L,6,0.696,39,Adult
TANK5.1,LTC3,L,6,0.884,42,Adult
TANK5.1,LTC3,L,6,1.037,42,Adult
TANK5.1,LTC3,L,6,0.861,43,Adult
TANK5.1,LTC3,L,6,0.969,40,Adult
TANK5.1,LTC3,L,6,0.861,43,Adult
TANK5.1,LTC3,L,6,1.213,44,Adult
TANK5.1,LTC3,L,6,0.827,43,Adult
TANK6.3,HTC6,H,6,0.837,40,Adult
TANK6.3,HTC6,H,6,0.796,43,Adult
TANK6.3,HTC6,H,6,0.655,40,Adult
TANK6.3,HTC6,H,6,0.695,41,Adult
TANK6.3,HTC6,H,6,0.71,40,Adult
TANK6.3,HTC6,H,6,0.831,42,Adult
TANK6.3,HTC6,H,6,0.68,38,Adult
TANK6.3,HTC6,H,6,0.677,40,Adult
TANK6.3,HTC6,H,6,0.7,41,Adult
TANK6.3,HTC6,H,6,0.68,42,Adult
TANK1.1,HTC4,H,1,0.776,43,Adult
TANK1.1,HTC4,H,1,1.742,47,Adult
TANK1.1,HTC4,H,1,0.66,36,Adult
TANK1.1,HTC4,H,1,0.461,38,Adult
TANK1.1,HTC4,H,1,1.149,41,Adult
TANK1.1,HTC4,H,1,1.536,48,Adult
TANK1.1,HTC4,H,1,0.738,42,Adult
TANK1.1,HTC4,H,1,0.833,43,Adult
TANK1.1,HTC4,H,1,0.557,38,Adult
TANK1.1,HTC4,H,1,0.611,39,Adult
TANK2.1,LTC1,L,1,1.238,44,Adult
TANK2.1,LTC1,L,1,1.071,43,Adult
TANK2.1,LTC1,L,1,1.335,46,Adult
TANK2.1,LTC1,L,1,0.968,46,Adult
TANK2.1,LTC1,L,1,1.456,45,Adult
TANK2.1,LTC1,L,1,1.518,43,Adult
TANK2.1,LTC1,L,1,1.187,45,Adult
TANK2.1,LTC1,L,1,1.102,44,Adult
TANK2.1,LTC1,L,1,1.077,40,Adult
TANK2.1,LTC1,L,1,1.507,44,Adult
TANK3.2,HTC5,H,1,1.548,45,Adult
TANK3.2,HTC5,H,1,0.755,42,Adult
TANK3.2,HTC5,H,1,0.607,40,Adult
TANK3.2,HTC5,H,1,0.722,42,Adult
TANK3.2,HTC5,H,1,0.571,40,Adult
TANK3.2,HTC5,H,1,0.913,41,Adult
TANK3.2,HTC5,H,1,0.933,40,Adult
TANK3.2,HTC5,H,1,0.603,38,Adult
TANK3.2,HTC5,H,1,0.5,39,Adult
TANK3.2,HTC5,H,1,0.864,44,Adult
TANK5.1,LTC3,L,1,0.721,40,Adult
TANK5.1,LTC3,L,1,0.683,40,Adult
TANK5.1,LTC3,L,1,1.042,44,Adult
TANK5.1,LTC3,L,1,0.906,36,Adult
TANK5.1,LTC3,L,1,1.341,46,Adult
TANK5.1,LTC3,L,1,0.917,43,Adult
TANK5.1,LTC3,L,1,0.821,35,Adult
TANK5.1,LTC3,L,1,1.13,41,Adult
TANK5.1,LTC3,L,1,0.892,41,Adult
TANK5.1,LTC3,L,1,0.804,39,Adult
TANK1.1,HTC4,H,2,1.36,47,Adult
TANK1.1,HTC4,H,2,1.106,43,Adult
TANK1.1,HTC4,H,2,1.139,45,Adult
TANK1.1,HTC4,H,2,0.742,42,Adult
TANK1.1,HTC4,H,2,1.172,45,Adult
TANK1.1,HTC4,H,2,0.808,44,Adult
TANK1.1,HTC4,H,2,1.264,45,Adult
TANK1.1,HTC4,H,2,1.018,46,Adult
TANK1.1,HTC4,H,2,1.159,46,Adult
TANK1.1,HTC4,H,2,0.776,43,Adult
TANK2.1,LTC1,L,2,1.192,47,Adult
TANK2.1,LTC1,L,2,1.857,54,Adult
TANK2.1,LTC1,L,2,0.982,43,Adult
TANK2.1,LTC1,L,2,1.134,50,Adult
TANK2.1,LTC1,L,2,0.939,43,Adult
TANK2.1,LTC1,L,2,2.436,50,Adult
TANK2.1,LTC1,L,2,1.538,46,Adult
TANK2.1,LTC1,L,2,1.86,48,Adult
TANK2.1,LTC1,L,2,1.035,46,Adult
TANK2.1,LTC1,L,2,1.779,47,Adult
TANK3.2,HTC5,H,2,1.218,43,Adult
TANK3.2,HTC5,H,2,0.869,42,Adult
TANK3.2,HTC5,H,2,0.783,41,Adult
TANK3.2,HTC5,H,2,0.831,43,Adult
TANK3.2,HTC5,H,2,0.699,41,Adult
TANK3.2,HTC5,H,2,1.058,40,Adult
TANK3.2,HTC5,H,2,1.123,44,Adult
TANK3.2,HTC5,H,2,0.931,41,Adult
TANK3.2,HTC5,H,2,0.775,41,Adult
TANK3.2,HTC5,H,2,0.929,45,Adult
TANK5.1,LTC3,L,2,0.794,41,Adult
TANK5.1,LTC3,L,2,0.718,41,Adult
TANK5.1,LTC3,L,2,1.015,42,Adult
TANK5.1,LTC3,L,2,1.098,46,Adult
TANK5.1,LTC3,L,2,0.95,45,Adult
TANK5.1,LTC3,L,2,0.932,43,Adult
TANK5.1,LTC3,L,2,0.711,40,Adult
TANK5.1,LTC3,L,2,1.297,44,Adult
TANK5.1,LTC3,L,2,0.92,43,Adult
TANK5.1,LTC3,L,2,1.057,44,Adult
TANK4.2,LTC2,L,1,1.322,43,Adult
TANK4.2,LTC2,L,1,0.736,40,Adult
TANK4.2,LTC2,L,1,0.94,44,Adult
TANK4.2,LTC2,L,1,1.2,45,Adult
TANK4.2,LTC2,L,1,0.658,39,Adult
TANK4.2,LTC2,L,1,0.74,41,Adult
TANK4.2,LTC2,L,1,1.181,45,Adult
TANK4.2,LTC2,L,1,0.723,38,Adult
TANK4.2,LTC2,L,1,0.973,45,Adult
TANK4.2,LTC2,L,1,1.224,40,Adult
TANK6.3,HTC6,H,1,0.578,39,Adult
TANK6.3,HTC6,H,1,0.855,42,Adult
TANK6.3,HTC6,H,1,1.133,41,Adult
TANK6.3,HTC6,H,1,0.514,37,Adult
TANK6.3,HTC6,H,1,0.923,43,Adult
TANK6.3,HTC6,H,1,0.533,46,Adult
TANK6.3,HTC6,H,1,0.583,39,Adult
TANK6.3,HTC6,H,1,0.57,38,Adult
TANK6.3,HTC6,H,1,0.683,41,Adult
TANK6.3,HTC6,H,1,0.598,39,Adult
TANK4.2,LTC2,L,2,1.068,45,Adult
TANK4.2,LTC2,L,2,0.878,43,Adult
TANK4.2,LTC2,L,2,0.976,44,Adult
TANK4.2,LTC2,L,2,1.133,47,Adult
TANK4.2,LTC2,L,2,1.776,51,Adult
TANK4.2,LTC2,L,2,1.076,43,Adult
TANK4.2,LTC2,L,2,1.283,47,Adult
TANK4.2,LTC2,L,2,1.073,46,Adult
TANK4.2,LTC2,L,2,0.958,45,Adult
TANK4.2,LTC2,L,2,1.05,47,Adult
TANK6.3,HTC6,H,2,0.894,40,Adult
TANK6.3,HTC6,H,2,1.668,45,Adult
TANK6.3,HTC6,H,2,0.648,41,Adult
TANK6.3,HTC6,H,2,1.089,45,Adult
TANK6.3,HTC6,H,2,0.786,38,Adult
TANK6.3,HTC6,H,2,1.295,44,Adult
TANK6.3,HTC6,H,2,0.593,36,Adult
TANK6.3,HTC6,H,2,0.968,42,Adult
TANK6.3,HTC6,H,2,0.449,38,Adult
TANK6.3,HTC6,H,2,0.572,37,Adult
TANK1.1,HTC4,H,4,0.88,38,Adult
TANK1.1,HTC4,H,4,0.578,38,Adult
TANK1.1,HTC4,H,4,0.923,40,Adult
TANK1.1,HTC4,H,4,0.955,44,Adult
TANK1.1,HTC4,H,4,1.006,42,Adult
TANK1.1,HTC4,H,4,0.881,41,Adult
TANK1.1,HTC4,H,4,0.618,39,Adult
TANK1.1,HTC4,H,4,0.74,41,Adult
TANK1.1,HTC4,H,4,1.015,42,Adult
TANK1.1,HTC4,H,4,0.542,38,Adult
TANK2.1,LTC1,L,4,1.316,46,Adult
TANK2.1,LTC1,L,4,0.561,34,Adult
TANK2.1,LTC1,L,4,0.817,41,Adult
TANK2.1,LTC1,L,4,1.601,48,Adult
TANK2.1,LTC1,L,4,1.513,43,Adult
TANK2.1,LTC1,L,4,1.567,48,Adult
TANK2.1,LTC1,L,4,1.124,44,Adult
TANK2.1,LTC1,L,4,1.419,44,Adult
TANK2.1,LTC1,L,4,0.724,41,Adult
TANK2.1,LTC1,L,4,1.496,48,Adult
TANK3.2,HTC5,H,4,1.484,46,Adult
TANK3.2,HTC5,H,4,0.593,32,Adult
TANK3.2,HTC5,H,4,1.054,42,Adult
TANK3.2,HTC5,H,4,0.659,35,Adult
TANK3.2,HTC5,H,4,0.967,42,Adult
TANK3.2,HTC5,H,4,1.234,43,Adult
TANK3.2,HTC5,H,4,0.39,34,Adult
TANK3.2,HTC5,H,4,0.381,31,Adult
TANK3.2,HTC5,H,4,0.617,39,Adult
TANK3.2,HTC5,H,4,1.12,41,Adult
TANK4.2,LTC2,L,4,0.917,45,Adult
TANK4.2,LTC2,L,4,0.689,40,Adult
TANK4.2,LTC2,L,4,0.763,40,Adult
TANK4.2,LTC2,L,4,0.777,38,Adult
TANK4.2,LTC2,L,4,0.967,44,Adult
TANK4.2,LTC2,L,4,0.628,36,Adult
TANK4.2,LTC2,L,4,0.881,42,Adult
TANK4.2,LTC2,L,4,0.745,39,Adult
TANK4.2,LTC2,L,4,0.658,39,Adult
TANK4.2,LTC2,L,4,0.789,41,Adult
TANK5.1,LTC3,L,4,0.726,40,Adult
TANK5.1,LTC3,L,4,0.904,43,Adult
TANK5.1,LTC3,L,4,0.998,44,Adult
TANK5.1,LTC3,L,4,1.487,46,Adult
TANK5.1,LTC3,L,4,1.396,46,Adult
TANK5.1,LTC3,L,4,1.132,42,Adult
TANK5.1,LTC3,L,4,1.465,42,Adult
TANK5.1,LTC3,L,4,1.191,41,Adult
